"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-9.415833338E-4,-9.144853784E-1,-4.792180898E0,5.163733153E-1,4.905906915E0
9.030416666E-3,-9.049321244E-1,-4.647110308E0,5.533359043E-1,4.766625325E0
1.900241667E-2,-8.983903326E-1,-4.452849432E0,5.616588311E-1,4.577164394E0
2.897341666E-2,-8.566828743E-1,-4.257557107E0,6.087594688E-1,4.385349034E0
3.894541666E-2,-7.295918879E-1,-4.053410343E0,7.005092990E-1,4.177697094E0
4.891741666E-2,-6.240695259E-1,-3.850386245E0,7.928357378E-1,3.980392633E0
5.888841665E-2,-5.379088298E-1,-3.596605391E0,8.244456395E-1,3.728890835E0
6.886041665E-2,-4.960350182E-1,-3.360904713E0,8.891404029E-1,3.511737730E0
7.883187500E-2,-3.647860037E-1,-3.086187319E0,9.562372025E-1,3.251462837E0
8.880287499E-2,-2.252120890E-1,-2.808211271E0,9.769000932E-1,2.981795570E0
9.877487499E-2,-2.189338604E-1,-2.521994743E0,9.787853086E-1,2.714113151E0
1.087468750E-1,-1.424517681E-1,-2.242874980E0,9.641438806E-1,2.445476253E0
1.187188750E-1,-1.478863896E-1,-1.929541404E0,9.171216687E-1,2.141521088E0
1.286898750E-1,-2.490476058E-1,-1.622804072E0,8.242972664E-1,1.837112885E0
1.386618750E-1,-3.814449769E-1,-1.322591649E0,7.118937548E-1,1.549690827E0
1.486338750E-1,-4.948030464E-1,-1.004334717E0,5.845964348E-1,1.263040487E0
1.586048750E-1,-6.610255368E-1,-6.861596471E-1,4.315339438E-1,1.045940422E0
1.685768750E-1,-8.993220864E-1,-3.809162790E-1,3.100462711E-1,1.024698061E0
1.785488750E-1,-1.066102292E0,-6.922752500E-2,1.980218784E-1,1.086544620E0
1.885198750E-1,-1.188935336E0,2.619260252E-1,1.293100047E-1,1.224293083E0
1.984918750E-1,-1.332718734E0,5.921615624E-1,9.399274908E-2,1.461379204E0
2.084638750E-1,-1.406411777E0,8.821583158E-1,1.004002011E-1,1.663213030E0
2.184358750E-1,-1.330364352E0,1.215729690E0,1.540461389E-1,1.808755982E0
2.284068750E-1,-1.179916371E0,1.533575562E0,2.543246448E-1,1.951598747E0
2.383788750E-1,-1.010261017E0,1.835151556E0,3.815133162E-1,2.129309974E0
2.483508750E-1,-7.666407233E-1,2.161720889E0,4.976670492E-1,2.347008243E0
2.583218750E-1,-4.412804483E-1,2.484158580E0,6.348661172E-1,2.601696998E0
2.682938750E-1,-2.887661337E-1,2.765438889E0,7.348008800E-1,2.875929495E0
2.782658750E-1,-9.204200830E-2,3.075826052E0,7.631785870E-1,3.170428866E0
2.882368750E-1,1.503906789E-1,3.365221712E0,7.366006529E-1,3.448175612E0
2.982088750E-1,2.240313900E-1,3.637300842E0,6.557278132E-1,3.702718791E0
3.081808750E-1,9.951248411E-2,3.902537561E0,5.082037683E-1,3.936746527E0
3.181528750E-1,1.273390179E-2,4.116663768E0,3.010859978E-1,4.127679191E0
3.281238750E-1,-1.392259871E-1,4.328501959E0,8.967056036E-2,4.331668719E0
3.380958750E-1,-4.185032044E-1,4.528395458E0,-7.622784812E-2,4.548331677E0
3.480678750E-1,-7.132780831E-1,4.715787025E0,-2.648519353E-1,4.776772910E0
3.580388750E-1,-9.120921130E-1,4.857202520E0,-4.036906357E-1,4.958557701E0
3.680108750E-1,-1.085448974E0,4.995092145E0,-4.086210080E-1,5.127973882E0
3.779828750E-1,-1.184268234E0,5.132950779E0,-3.657362859E-1,5.280477060E0
3.879538750E-1,-1.140603201E0,5.224112964E0,-2.735023062E-1,5.354169911E0
3.979258750E-1,-9.642301270E-1,5.296778067E0,-1.142686089E-1,5.385039920E0
4.078978750E-1,-7.476263089E-1,5.373784727E0,1.020046953E-1,5.426500931E0
4.178688750E-1,-4.451108131E-1,5.431642926E0,2.518676631E-1,5.455667313E0
4.278408750E-1,-9.083231988E-2,5.472802647E0,3.677664757E-1,5.485897511E0
4.378128750E-1,1.974032430E-1,5.524476246E0,4.726187468E-1,5.548168554E0
4.477848750E-1,4.191712488E-1,5.517909822E0,4.488369513E-1,5.551980543E0
4.577558750E-1,5.863851346E-1,5.481131421E0,3.287620389E-1,5.522203696E0
4.677278750E-1,6.304865527E-1,5.449758185E0,1.730401611E-1,5.488835985E0
4.776998750E-1,5.373964676E-1,5.373827997E0,-1.002329707E-2,5.400640959E0
4.876708750E-1,3.929609219E-1,5.272468852E0,-2.347048974E-1,5.292299356E0
4.976428750E-1,2.199239768E-1,5.153458718E0,-4.555261660E-1,5.178224348E0
5.076148750E-1,-2.268321332E-2,5.022721993E0,-5.910073221E-1,5.057424285E0
5.175858750E-1,-2.279886393E-1,4.864912074E0,-6.929172742E-1,4.919296968E0
5.275578750E-1,-3.562097828E-1,4.671848708E0,-7.196811497E-1,4.740358290E0
5.375298750E-1,-4.353165076E-1,4.460283582E0,-6.441994429E-1,4.527540504E0
5.475018750E-1,-4.421970724E-1,4.248288100E0,-5.058098817E-1,4.301085174E0
5.574728750E-1,-3.463534603E-1,4.003529500E0,-3.557177031E-1,4.034196855E0
5.674448750E-1,-1.551715817E-1,3.773486003E0,-1.704679710E-1,3.780520356E0
5.774168750E-1,5.741614938E-2,3.531252816E0,2.559092402E-2,3.531812277E0
5.873878750E-1,3.263239693E-1,3.267945094E0,1.539946103E-1,3.287805774E0
5.973598750E-1,6.208805276E-1,3.010502129E0,2.329548258E-1,3.082674755E0
6.073318750E-1,8.243626090E-1,2.748880743E0,2.494586102E-1,2.880650734E0
6.173028750E-1,9.744411928E-1,2.468521371E0,2.144097966E-1,2.662537316E0
6.272748750E-1,1.109507489E0,2.179718034E0,1.089125594E-1,2.448272763E0
6.372468750E-1,1.197203810E0,1.903266941E0,-3.541074713E-2,2.248772094E0
6.472188750E-1,1.154432085E0,1.609059023E0,-1.871103162E-1,1.989169336E0
6.571898750E-1,1.097242150E0,1.280446088E0,-3.395250088E-1,1.720104576E0
6.671618750E-1,1.034446124E0,9.713073045E-1,-4.698892665E-1,1.494761715E0
6.771338750E-1,9.807447106E-1,6.704592884E-1,-5.712542582E-1,1.318221253E0
6.871048750E-1,8.448562959E-1,3.191468775E-1,-6.187675631E-1,1.094764900E0
6.970768750E-1,7.728713702E-1,-5.912119746E-3,-6.068123460E-1,9.826425246E-1
7.070488750E-1,7.684285095E-1,-2.972473007E-1,-5.784194362E-1,1.006681368E0
7.170198750E-1,7.374338812E-1,-6.544618911E-1,-4.949527717E-1,1.103225880E0
7.269918750E-1,7.419425230E-1,-9.968222147E-1,-3.477152038E-1,1.290363940E0
7.369638750E-1,8.007425621E-1,-1.297736304E0,-2.054167789E-1,1.538669627E0
7.469348750E-1,9.332185417E-1,-1.608020557E0,-7.282590151E-2,1.860626392E0
7.569068750E-1,9.880918832E-1,-1.932201303E0,5.543278296E-2,2.170898486E0
7.668788750E-1,1.090443008E0,-2.207815660E0,1.565925282E-1,2.467394812E0
7.768508750E-1,1.264554379E0,-2.468037806E0,2.456052768E-1,2.783995392E0
7.868218750E-1,1.393674057E0,-2.766230017E0,2.750547785E-1,3.109664132E0
7.967938750E-1,1.494146909E0,-3.023552529E0,2.788408506E-1,3.384094724E0
8.067658750E-1,1.565498728E0,-3.244718199E0,3.051188225E-1,3.615533149E0
8.167368750E-1,1.716772629E0,-3.486640314E0,2.584399152E-1,3.894965999E0
8.267088750E-1,1.731011622E0,-3.712391955E0,1.567837322E-1,4.099126298E0
8.366808750E-1,1.733456635E0,-3.879480236E0,8.666976015E-2,4.250029465E0
8.466518750E-1,1.742542185E0,-4.086200944E0,4.536386847E-2,4.442471080E0
8.566238750E-1,1.816800508E0,-4.270485885E0,-2.833211700E-2,4.640971503E0
8.665958750E-1,1.771311071E0,-4.377222714E0,-9.741110444E-2,4.723040389E0
8.765668750E-1,1.689750306E0,-4.554258277E0,-1.271874654E-1,4.859290196E0
8.865388750E-1,1.645872946E0,-4.692877634E0,-1.369990567E-1,4.975014270E0
8.965108750E-1,1.642893936E0,-4.787822968E0,-1.492887346E-1,5.064053355E0
9.064828750E-1,1.559214287E0,-4.891928549E0,-1.689868347E-1,5.137185092E0
9.164538750E-1,1.473459607E0,-4.992939785E0,-1.211180008E-1,5.207225794E0
9.264258750E-1,1.413973835E0,-5.069505565E0,-5.639750959E-2,5.263305935E0
9.363978750E-1,1.372907232E0,-5.118892903E0,-3.127087276E-2,5.299897799E0
9.463688750E-1,1.244481180E0,-5.165680568E0,3.800575057E-2,5.313608339E0
9.563408750E-1,1.152494537E0,-5.208488619E0,1.002855957E-1,5.335415125E0
9.663128750E-1,1.164007851E0,-5.204975612E0,1.783564679E-1,5.336524752E0
9.762838750E-1,1.117379230E0,-5.189935403E0,2.424840148E-1,5.314392188E0
9.862558750E-1,1.063116484E0,-5.172638755E0,2.664868899E-1,5.287478001E0
9.962278750E-1,1.092243512E0,-5.117472614E0,2.992897332E-1,5.241287646E0
1.006198875E0,1.163070543E0,-5.022298654E0,3.359073365E-1,5.166144655E0
1.016170875E0,1.204931783E0,-4.950754462E0,3.490939772E-1,5.107220081E0
1.026142875E0,1.193938432E0,-4.836509224E0,3.147322297E-1,4.991629677E0
1.036114875E0,1.242263770E0,-4.690320647E0,2.972268355E-1,4.861138841E0
1.046085875E0,1.295071582E0,-4.512644228E0,2.791565820E-1,4.703094378E0
1.056057875E0,1.329651869E0,-4.380914646E0,2.270076227E-1,4.583876055E0
1.066029875E0,1.333566142E0,-4.147727101E0,1.564270703E-1,4.359645420E0
1.076000875E0,1.359474862E0,-3.908253799E0,8.188676516E-2,4.138758884E0
1.085973375E0,1.362736877E0,-3.694716407E0,2.498981198E-2,3.938096700E0
1.095945375E0,1.294534661E0,-3.457456861E0,-4.442010960E-2,3.692126905E0
1.105916375E0,1.145683116E0,-3.204545488E0,-1.044523215E-1,3.404792487E0
1.115888375E0,9.988624544E-1,-2.962776570E0,-1.726156533E-1,3.131384258E0
1.125860375E0,8.952916007E-1,-2.696462794E0,-1.742540248E-1,2.846545822E0
1.135832375E0,8.021267442E-1,-2.416416247E0,-1.802462697E-1,2.552442656E0
1.145803375E0,5.144647841E-1,-2.166206873E0,-1.677671238E-1,2.232772277E0
1.155775375E0,4.691898664E-1,-1.885178579E0,-1.325599054E-1,1.947205571E0
1.165747375E0,2.807064047E-1,-1.584865583E0,-5.649462819E-2,1.610523718E0
1.175718375E0,1.616187948E-1,-1.285548368E0,1.857076605E-2,1.295800955E0
1.185690375E0,4.922412716E-2,-1.011647245E0,7.968233745E-2,1.015973641E0
1.195662375E0,-7.551898286E-3,-6.988346565E-1,1.553067255E-1,7.159239396E-1
1.205633375E0,-2.872802831E-2,-3.674156427E-1,2.039625764E-1,4.212128758E-1
1.215605375E0,-3.019337710E-2,-4.654851437E-2,2.420115781E-1,2.482901692E-1
1.225577375E0,6.671161428E-3,2.791332114E-1,2.352884495E-1,3.651308102E-1
1.235548375E0,1.261487441E-1,6.508863187E-1,2.222702086E-1,6.992642928E-1
1.245520375E0,1.978956882E-1,1.002529682E0,1.507868278E-1,1.032940044E0
1.255492375E0,2.725062512E-1,1.332721950E0,6.508887489E-2,1.361853154E0
1.265464375E0,3.774694915E-1,1.693632565E0,-3.591476798E-2,1.735558801E0
1.275435375E0,4.350306518E-1,2.040505185E0,-1.467265213E-1,2.091516615E0
1.285407375E0,3.638261467E-1,2.351730840E0,-2.546895111E-1,2.393297757E0
1.295379375E0,3.023236524E-1,2.661565441E0,-3.205969870E-1,2.697797735E0
1.305350375E0,2.153841803E-1,2.960178652E0,-3.457598948E-1,2.988075953E0
1.315322375E0,2.302309186E-2,3.222069594E0,-3.532899392E-1,3.241462064E0
1.325294375E0,-2.129307434E-1,3.437196259E0,-2.980255651E-1,3.456656891E0
1.335265375E0,-4.299040324E-1,3.692981538E0,-1.913548283E-1,3.722841225E0
1.345237375E0,-6.017946310E-1,3.935094273E0,-7.211955786E-2,3.981497827E0
1.355209375E0,-7.875715627E-1,4.109055371E0,2.500386357E-2,4.183925214E0
1.365180375E0,-8.955889316E-1,4.326879941E0,1.124115423E-1,4.420023293E0
1.375152375E0,-8.989957387E-1,4.527141230E0,2.136829877E-1,4.620482818E0
1.385124375E0,-8.408555578E-1,4.692900438E0,2.327881801E-1,4.773315717E0
1.395096375E0,-7.231388276E-1,4.856009104E0,1.970546758E-1,4.913510428E0
1.405067375E0,-5.491871586E-1,5.053938523E0,1.574550108E-1,5.086127526E0
1.415039375E0,-3.713274300E-1,5.217908483E0,4.439323981E-2,5.231292743E0
1.425011375E0,-2.274966327E-1,5.329763380E0,-9.977221012E-2,5.335549353E0
1.434982375E0,-1.027021402E-1,5.485503969E0,-2.043601688E-1,5.490269993E0
1.444954375E0,-3.343659008E-2,5.579351780E0,-3.044925857E-1,5.587754471E0
1.454926375E0,-6.701133890E-2,5.600696456E0,-3.593862462E-1,5.612615236E0
1.464897375E0,-1.866955841E-1,5.629333779E0,-3.757958722E-1,5.644951424E0
1.474869375E0,-3.095002508E-1,5.627822859E0,-3.159297395E-1,5.645174234E0
1.484841375E0,-5.172402747E-1,5.557299591E0,-2.308281934E-1,5.586089679E0
1.494812375E0,-7.516081897E-1,5.482187428E0,-1.248532569E-1,5.534878698E0
1.504784375E0,-9.301580360E-1,5.401874751E0,1.695809484E-2,5.481398761E0
1.514756375E0,-1.059604573E0,5.279320035E0,1.492700692E-1,5.386674618E0
1.524728375E0,-1.190380256E0,5.150360278E0,2.226736665E-1,5.290822215E0
1.534699375E0,-1.181276068E0,5.021318076E0,2.515425579E-1,5.164525344E0
1.544671375E0,-1.086850552E0,4.891619232E0,2.659173346E-1,5.017957240E0
1.554643375E0,-9.640680130E-1,4.741349882E0,1.989550209E-1,4.842458977E0
1.564614375E0,-8.118624314E-1,4.584660290E0,7.955721617E-2,4.656668330E0
1.574586375E0,-5.874735207E-1,4.430343499E0,-1.140207052E-2,4.469138470E0
1.584558375E0,-4.077912515E-1,4.246405297E0,-8.819006363E-2,4.266852369E0
1.594529375E0,-2.999439635E-1,4.011914408E0,-2.303826173E-1,4.029702191E0
1.604501375E0,-2.030292877E-1,3.815706409E0,-2.806335886E-1,3.831395503E0
1.614473375E0,-1.563807494E-1,3.560388322E0,-2.841886958E-1,3.575134005E0
1.624444375E0,-2.071504053E-1,3.253522936E0,-2.745372999E-1,3.271649968E0
1.634416375E0,-3.299607547E-1,2.969400296E0,-2.435002792E-1,2.997583127E0
1.644388375E0,-4.099754789E-1,2.642552635E0,-1.490618992E-1,2.678317340E0
1.654360375E0,-5.470796029E-1,2.289095466E0,-3.381561756E-2,2.353804928E0
1.664331375E0,-7.190533049E-1,1.960410025E0,4.466104229E-2,2.088597551E0
1.674303375E0,-8.200130846E-1,1.641316942E0,1.402045369E-1,1.840108713E0
1.684275375E0,-8.744334130E-1,1.282742874E0,2.167644703E-1,1.567497978E0
1.694246375E0,-8.866772633E-1,9.470653331E-1,2.348721278E-1,1.318443867E0
1.704218375E0,-8.990934603E-1,6.366559500E-1,2.506210184E-1,1.129827750E0
1.714190375E0,-8.057794999E-1,2.863551074E-1,2.339634887E-1,8.865769927E-1
1.724161375E0,-6.658266856E-1,-4.386347294E-2,1.647418110E-1,6.873056407E-1
1.734133375E0,-5.692193540E-1,-3.118390274E-1,1.102855039E-1,6.583442446E-1
1.744105375E0,-4.105041403E-1,-6.239259768E-1,3.885127623E-2,7.478681002E-1
1.754076375E0,-2.848187150E-1,-9.726048017E-1,-9.595262613E-3,1.013495866E0
1.764048375E0,-1.425330078E-1,-1.249462861E0,-8.519511977E-2,1.260448852E0
1.774020375E0,-6.364891581E-2,-1.538548619E0,-1.310630000E-1,1.545432155E0
1.783992375E0,4.452751564E-2,-1.874793924E0,-1.654797113E-1,1.882609490E0
1.793963375E0,1.103413082E-1,-2.165821542E0,-1.602032022E-1,2.174539772E0
1.803935375E0,1.238235897E-1,-2.453883451E0,-1.451793297E-1,2.461290985E0
1.813907375E0,1.542054755E-1,-2.781946748E0,-1.475615036E-1,2.790122118E0
1.823878375E0,1.455700790E-1,-3.074246719E0,-9.763797641E-2,3.079239633E0
1.833850375E0,1.546160780E-1,-3.309200124E0,-3.898104787E-2,3.313039558E0
1.843822375E0,1.098061510E-1,-3.624383758E0,2.516407728E-2,3.626134064E0
1.853793375E0,1.241740115E-1,-3.880957827E0,5.916447599E-2,3.883394556E0
1.863765375E0,1.051891438E-1,-4.086386885E0,9.829756061E-2,4.088922222E0
1.873737375E0,6.209666278E-2,-4.310331736E0,1.522193956E-1,4.313465708E0
1.883708375E0,8.464513432E-2,-4.522657000E0,1.735453606E-1,4.526776904E0
1.893680375E0,1.370999578E-1,-4.685729413E0,1.527807283E-1,4.690223713E0
1.903652375E0,1.361595428E-1,-4.809698571E0,1.717315543E-1,4.814689138E0
1.913623375E0,1.736689195E-1,-4.978496577E0,1.769180346E-1,4.984665390E0
1.923595375E0,2.664254941E-1,-5.102953978E0,1.322429681E-1,5.111615209E0
1.933567375E0,3.478092343E-1,-5.166175243E0,8.266793489E-2,5.178529896E0
1.943539375E0,3.954113073E-1,-5.239896353E0,5.913757423E-2,5.255127129E0
1.953510375E0,4.797956192E-1,-5.322768356E0,4.203445931E-2,5.344514356E0
1.963482375E0,5.778583959E-1,-5.316067446E0,-3.091889779E-2,5.347471309E0
1.973454375E0,6.908271139E-1,-5.327201715E0,-1.098422849E-1,5.372930814E0
1.983425375E0,7.183302967E-1,-5.362136489E0,-1.350262519E-1,5.411722298E0
1.993397375E0,7.828472317E-1,-5.311741092E0,-1.410500443E-1,5.370971823E0
2.003369375E0,8.961504105E-1,-5.252070256E0,-2.054161942E-1,5.331934297E0
2.013340375E0,9.493445778E-1,-5.230354866E0,-2.692256892E-1,5.322626196E0
2.023312375E0,9.350892122E-1,-5.169820397E0,-2.615658367E-1,5.260214013E0
2.033284375E0,9.808180200E-1,-5.053682415E0,-2.488019496E-1,5.153989945E0
2.043255375E0,1.034126062E0,-4.952109847E0,-2.351750135E-1,5.064396898E0
2.053227375E0,1.005825173E0,-4.844826304E0,-2.391283160E-1,4.953908411E0
2.063199375E0,9.586940563E-1,-4.690255158E0,-1.823179382E-1,4.790702200E0
2.073171375E0,9.782124276E-1,-4.523097880E0,-1.544624241E-1,4.630245418E0
2.083141875E0,9.603219943E-1,-4.399236896E0,-1.294333992E-1,4.504692731E0
2.093113875E0,8.705447222E-1,-4.194892496E0,-9.379050851E-2,4.285296703E0
2.103085875E0,8.384275746E-1,-3.964095293E0,-4.001134554E-2,4.051988796E0
2.113056875E0,8.634535114E-1,-3.761461789E0,-3.695911724E-2,3.859470525E0
2.123028875E0,8.111788188E-1,-3.531928754E0,-3.293329099E-2,3.624033168E0
2.133000875E0,7.480614880E-1,-3.258772566E0,-5.267818708E-2,3.343945218E0
2.142971875E0,7.870859514E-1,-2.997193281E0,-8.966233771E-2,3.100114707E0
2.152943875E0,8.260361552E-1,-2.730375475E0,-1.580683289E-1,2.856968947E0
2.162915875E0,7.995846672E-1,-2.420139754E0,-2.124533182E-1,2.557645105E0
2.172886875E0,8.011805186E-1,-2.117068042E0,-3.185136241E-1,2.285895502E0
2.182858875E0,8.746872552E-1,-1.837973422E0,-4.231653357E-1,2.079012505E0
2.192830875E0,9.198782654E-1,-1.499774562E0,-4.972518969E-1,1.828321418E0
2.202801875E0,9.438191052E-1,-1.165140164E0,-5.958529097E-1,1.613501409E0
2.212773875E0,1.002568200E0,-8.553885931E-1,-6.983920223E-1,1.491503959E0
2.222745875E0,1.042386935E0,-5.014531213E-1,-7.498878658E-1,1.378534572E0
2.232716875E0,1.033531692E0,-1.580823988E-1,-7.482459676E-1,1.285709855E0
2.242688875E0,9.918258420E-1,1.269728726E-1,-7.332601386E-1,1.239964129E0
2.252660875E0,1.019731167E0,4.421600157E-1,-6.795903003E-1,1.302766329E0
2.262632875E0,9.357862003E-1,7.813546568E-1,-5.633657795E-1,1.342978747E0
2.272603875E0,8.356940744E-1,1.074969082E0,-4.575335151E-1,1.436412208E0
2.282575875E0,7.472441203E-1,1.355326116E0,-3.650060052E-1,1.590129567E0
2.292547875E0,6.700502025E-1,1.693217998E0,-2.194617544E-1,1.834153190E0
2.302518875E0,5.478861532E-1,1.967088130E0,-1.305296974E-1,2.046131215E0
2.312490875E0,4.391521349E-1,2.241521934E0,-1.072379351E-1,2.286651516E0
2.322462875E0,3.884152599E-1,2.538658723E0,-1.117765439E-1,2.570631930E0
2.332433875E0,3.458823940E-1,2.843354791E0,-1.546319568E-1,2.868486037E0
2.342405875E0,2.853361570E-1,3.133205949E0,-2.715084422E-1,3.157865272E0
2.352377875E0,2.886296012E-1,3.396420116E0,-4.520727639E-1,3.438509333E0
2.362348875E0,3.501501305E-1,3.672879395E0,-5.958616805E-1,3.737338533E0
2.372320875E0,3.663081070E-1,3.937075894E0,-7.312937200E-1,4.021136498E0
2.382292875E0,4.002025158E-1,4.172559056E0,-8.617217124E-1,4.279366243E0
2.392264875E0,4.749033270E-1,4.413892942E0,-9.321391457E-1,4.536173218E0
2.402235875E0,5.231579127E-1,4.616388452E0,-9.047934723E-1,4.733221711E0
2.412207875E0,5.026632026E-1,4.795093980E0,-8.361851674E-1,4.893342642E0
2.422179875E0,5.000856768E-1,4.946355602E0,-7.191999239E-1,5.023322402E0
2.432150875E0,4.613387369E-1,5.051946377E0,-5.251916840E-1,5.100080580E0
2.442122875E0,3.882724782E-1,5.154163892E0,-3.206303527E-1,5.178703001E0
2.452094875E0,2.724616114E-1,5.224923972E0,-1.356852422E-1,5.233782221E0
2.462065875E0,2.093296991E-1,5.285612224E0,-9.780637622E-3,5.289764755E0
2.472037875E0,9.953419190E-2,5.337591047E0,1.021999741E-1,5.339497175E0
2.482009875E0,-2.556168795E-2,5.366727138E0,1.305408436E-1,5.368375405E0
2.491980875E0,-7.993311904E-2,5.379861739E0,5.843882740E-2,5.380772875E0
2.501952875E0,-1.102663542E-1,5.399632929E0,-4.897043109E-2,5.400980702E0
2.511924875E0,-1.579603747E-1,5.399097324E0,-1.886750311E-1,5.404701811E0
2.521895875E0,-1.705416093E-1,5.371011978E0,-3.666479033E-1,5.386212472E0
2.531867875E0,-7.631950323E-2,5.349311791E0,-5.235234368E-1,5.375410505E0
2.541839875E0,-5.517991830E-2,5.279182041E0,-5.964019632E-1,5.313050267E0
2.551811875E0,-3.313343022E-2,5.185251199E0,-6.241645432E-1,5.222787493E0
2.561782875E0,2.536529459E-2,5.064954677E0,-6.067971432E-1,5.101236326E0
2.571754875E0,8.106051704E-2,4.928631522E0,-4.687876511E-1,4.951539291E0
2.581726875E0,6.950930597E-2,4.729424486E0,-2.937477422E-1,4.739047927E0
2.591697875E0,5.988157304E-2,4.538145690E0,-9.536106150E-2,4.539542470E0
2.601669875E0,6.086079894E-2,4.330577136E0,8.464664181E-2,4.331831878E0
2.611641875E0,-1.204340044E-2,4.100141875E0,2.832975984E-1,4.109935032E0
2.621612875E0,-1.207041641E-1,3.848943152E0,4.218391871E-1,3.873871601E0
2.631584875E0,-1.760764010E-1,3.603068903E0,4.781198072E-1,3.638915631E0
2.641556875E0,-2.255364267E-1,3.343278866E0,4.957865846E-1,3.387356579E0
2.651527875E0,-3.114959420E-1,3.078030453E0,4.695150812E-1,3.129176505E0
2.661499875E0,-3.887489167E-1,2.809455559E0,3.721133323E-1,2.860530473E0
2.671471875E0,-3.947166215E-1,2.538145922E0,2.635257868E-1,2.582137055E0
2.681442875E0,-4.182629570E-1,2.270146394E0,1.855824022E-1,2.315804262E0
2.691414875E0,-4.390739284E-1,1.975680029E0,1.056135786E-1,2.026635566E0
2.701386875E0,-3.907727111E-1,1.681676179E0,3.748416066E-2,1.726888283E0
2.711358875E0,-3.484307568E-1,1.385566746E0,1.384964190E-2,1.428772554E0
2.721329875E0,-3.330777226E-1,1.085322747E0,6.371593952E-2,1.137069020E0
2.731301875E0,-3.143450709E-1,7.719236827E-1,1.252426084E-1,8.428313630E-1
2.741273875E0,-2.574630647E-1,4.430102009E-1,2.212400023E-1,5.581150476E-1
2.751244875E0,-2.803328408E-1,1.031741202E-1,3.698306159E-1,4.754009730E-1
2.761216875E0,-2.911907913E-1,-2.154073316E-1,5.119121090E-1,6.270936157E-1
2.771188875E0,-2.703206717E-1,-5.336858976E-1,6.426032261E-1,8.779708475E-1
2.781159875E0,-2.856452189E-1,-8.820366937E-1,7.969895998E-1,1.222609644E0
2.791131875E0,-3.268502187E-1,-1.211623190E0,9.070200920E-1,1.548401520E0
2.801103875E0,-3.896358662E-1,-1.506466116E0,9.679726374E-1,1.832546669E0
2.811074875E0,-3.914832209E-1,-1.801792606E0,1.017480939E0,2.105939973E0
2.821046875E0,-4.580207343E-1,-2.110695747E0,1.058192763E0,2.405117762E0
2.831018875E0,-5.085694020E-1,-2.383002334E0,1.059337648E0,2.656979340E0
2.840989875E0,-5.251815610E-1,-2.642288926E0,1.019382527E0,2.880390108E0
2.850961875E0,-5.390503525E-1,-2.908415591E0,9.970963030E-1,3.121483232E0
2.860933875E0,-5.787008700E-1,-3.138576617E0,9.460221899E-1,3.328740882E0
2.870904875E0,-6.025393470E-1,-3.367330803E0,9.033948914E-1,3.538091679E0
2.880876875E0,-6.002017398E-1,-3.590907864E0,8.790856040E-1,3.745350840E0
2.890848875E0,-5.784155624E-1,-3.795368038E0,8.710268252E-1,3.936758926E0
2.900820875E0,-5.921462500E-1,-3.959200004E0,8.576146281E-1,4.094069455E0
2.910791875E0,-5.813320805E-1,-4.141914384E0,8.404144585E-1,4.266110431E0
2.920763875E0,-5.381745858E-1,-4.306179044E0,8.631075025E-1,4.424676757E0
2.930735875E0,-5.291832492E-1,-4.457709637E0,9.197531350E-1,4.582265373E0
2.940706875E0,-5.289844438E-1,-4.597701336E0,9.555673309E-1,4.725652446E0
2.950678875E0,-4.762455919E-1,-4.735305031E0,9.806144638E-1,4.859169510E0
2.960650875E0,-4.553215500E-1,-4.831082423E0,1.019864337E0,4.958507675E0
2.970621875E0,-4.293319189E-1,-4.918685993E0,1.086902811E0,5.055606345E0
2.980593875E0,-4.154587785E-1,-5.007404042E0,1.144745807E0,5.153362417E0
2.990565875E0,-3.876918497E-1,-5.055366413E0,1.166958356E0,5.202771026E0
3.000536875E0,-3.585676360E-1,-5.077140859E0,1.196031736E0,5.228424425E0
3.010508875E0,-3.390733114E-1,-5.120444169E0,1.244775295E0,5.280472018E0
3.020480875E0,-3.389792078E-1,-5.122616410E0,1.244647679E0,5.282542345E0
3.030451875E0,-3.108208079E-1,-5.100940197E0,1.232911148E0,5.257021054E0
3.040423875E0,-2.995902435E-1,-5.058484733E0,1.247040360E0,5.218537321E0
3.050395875E0,-3.082759169E-1,-5.017508031E0,1.233080571E0,5.175993487E0
3.060366875E0,-3.212676626E-1,-4.945077986E0,1.182889241E0,5.094726308E0
3.070338875E0,-2.925181458E-1,-4.852012532E0,1.147283206E0,4.994381967E0
3.080310667E0,-2.870248146E-1,-4.753313870E0,1.103164941E0,4.888082332E0
3.090281667E0,-3.076568430E-1,-4.626394792E0,1.055377986E0,4.755208113E0
3.100253667E0,-3.201158343E-1,-4.470034983E0,9.817801063E-1,4.587764061E0
3.110225667E0,-3.140203677E-1,-4.318129583E0,9.239863729E-1,4.427030913E0
3.120197667E0,-3.009823925E-1,-4.158421658E0,8.816689038E-1,4.261502217E0
3.130168667E0,-3.214748733E-1,-3.958061551E0,8.185913341E-1,4.054588649E0
3.140140667E0,-3.111052384E-1,-3.763452181E0,7.423414493E-1,3.848562019E0
3.150112667E0,-2.781352744E-1,-3.546699990E0,7.183468151E-1,3.629388681E0
3.160083667E0,-2.413886486E-1,-3.309811742E0,7.170161350E-1,3.395178108E0
