"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.162599250E0,2.917577154E-1,2.792793918E0,2.042876816E-1,2.815413626E0
3.172570250E0,2.562989572E-1,3.069992870E0,1.443105248E-1,3.084051054E0
3.182542250E0,2.308920743E-1,3.293368202E0,1.351081038E-1,3.304215409E0
3.192514250E0,2.162849256E-1,3.557914365E0,9.270526528E-2,3.565687600E0
3.202486250E0,2.522313416E-1,3.788598132E0,-4.488322735E-3,3.796987833E0
3.212458250E0,3.041287427E-1,4.001781183E0,-4.051532071E-2,4.013525684E0
3.222430250E0,3.865183501E-1,4.238353681E0,-5.828972340E-2,4.256340688E0
3.232402250E0,4.877183772E-1,4.457975101E0,-1.469837987E-1,4.486982890E0
3.242374250E0,5.907144497E-1,4.641222746E0,-2.123825852E-1,4.683481451E0
3.252345250E0,7.116876405E-1,4.797756218E0,-2.323625211E-1,4.855816756E0
3.262317250E0,8.009554008E-1,4.964902970E0,-2.582668376E-1,5.035721678E0
3.272289250E0,8.666629019E-1,5.090131034E0,-3.282229257E-1,5.173806028E0
3.282261250E0,8.816884189E-1,5.164861958E0,-3.660029554E-1,5.252345350E0
3.292233250E0,8.879128531E-1,5.233425239E0,-3.698972011E-1,5.321085689E0
3.302205250E0,8.244664702E-1,5.275509405E0,-3.759034610E-1,5.352760769E0
3.312177250E0,7.597367696E-1,5.285042705E0,-4.199961448E-1,5.355863433E0
3.322149250E0,6.672279708E-1,5.280787101E0,-4.227449208E-1,5.339533579E0
3.332120250E0,5.814971182E-1,5.247074980E0,-4.484791017E-1,5.298213684E0
3.342092250E0,4.947616408E-1,5.162858117E0,-4.949363995E-1,5.210072462E0
3.352064250E0,4.649728545E-1,5.113399444E0,-5.110735452E-1,5.159869164E0
3.362036250E0,4.894314652E-1,5.046700839E0,-5.243426317E-1,5.097417750E0
3.372008250E0,4.683824390E-1,4.931917073E0,-5.802595550E-1,4.987974466E0
3.381980250E0,5.329196200E-1,4.827749510E0,-6.584841907E-1,4.901506920E0
3.391952250E0,6.063460305E-1,4.732149873E0,-6.688507193E-1,4.817495119E0
3.401924250E0,6.641556244E-1,4.579655074E0,-6.842470229E-1,4.677877433E0
3.411895250E0,7.416974515E-1,4.405675850E0,-7.436430395E-1,4.529138966E0
3.421867250E0,8.071103261E-1,4.215280568E0,-7.553053111E-1,4.357809479E0
3.431839250E0,8.243845361E-1,4.012071113E0,-7.641866469E-1,4.166570017E0
3.441811250E0,7.788873511E-1,3.769696423E0,-7.793736202E-1,3.927429167E0
3.451783250E0,7.240745283E-1,3.513218833E0,-7.942541993E-1,3.673939333E0
3.461755250E0,6.500495090E-1,3.254460245E0,-7.692403954E-1,3.406729610E0
3.471727250E0,5.661362634E-1,2.958226267E0,-7.915445995E-1,3.114186212E0
3.481699250E0,4.541333592E-1,2.659335313E0,-8.200364003E-1,2.819709403E0
3.491670250E0,3.715282819E-1,2.347305082E0,-8.082951182E-1,2.510222184E0
3.501642250E0,2.820154501E-1,2.034556228E0,-8.175191009E-1,2.210721430E0
3.511614250E0,1.961931617E-1,1.695252244E0,-8.449121368E-1,1.904271106E0
3.521586250E0,1.586780839E-1,1.387985739E0,-8.745540118E-1,1.648189269E0
3.531558250E0,1.354372289E-1,1.062734368E0,-8.823050078E-1,1.387879572E0
3.541530250E0,1.428495980E-1,7.366117626E-1,-8.812262696E-1,1.157394762E0
3.551502250E0,1.613706536E-1,4.292926329E-1,-8.873851418E-1,9.988919073E-1
3.561473250E0,1.897782545E-1,1.217910701E-1,-8.776255542E-1,9.061321449E-1
3.571445250E0,2.351565217E-1,-2.000098586E-1,-8.710194431E-1,9.241089781E-1
3.581417250E0,2.478572588E-1,-5.283093828E-1,-8.390293262E-1,1.022014792E0
3.591389250E0,2.561979465E-1,-8.348122412E-1,-8.551401595E-1,1.222216658E0
3.601361250E0,2.610379793E-1,-1.166268092E0,-8.341784761E-1,1.457455255E0
3.611333250E0,2.262559631E-1,-1.473406543E0,-8.012673497E-1,1.692379381E0
3.621305250E0,1.801531528E-1,-1.785709255E0,-7.826708651E-1,1.958005716E0
3.631277250E0,1.560291490E-1,-2.100880026E0,-7.758027256E-1,2.244974799E0
3.641248250E0,8.207656212E-2,-2.401770142E0,-7.358347408E-1,2.513302437E0
3.651220250E0,9.734371528E-3,-2.707418722E0,-7.201969472E-1,2.801587860E0
3.661192250E0,-5.291993290E-2,-2.999783013E0,-6.877279434E-1,3.078062437E0
3.671164250E0,-1.489604500E-1,-3.263733344E0,-6.980639935E-1,3.340873822E0
3.681136250E0,-2.221504138E-1,-3.535820076E0,-6.823396611E-1,3.607902691E0
3.691108250E0,-2.899409855E-1,-3.777482575E0,-6.353502667E-1,3.841498450E0
3.701080250E0,-3.375991552E-1,-4.006169518E0,-5.775218155E-1,4.061637459E0
3.711052250E0,-3.835277916E-1,-4.242566600E0,-5.941707023E-1,4.301104945E0
3.721023250E0,-4.165868526E-1,-4.401605603E0,-5.625939471E-1,4.456925896E0
3.730995250E0,-4.353646009E-1,-4.600950633E0,-4.948755884E-1,4.647923290E0
3.740967250E0,-4.610543429E-1,-4.730542474E0,-4.518266326E-1,4.774384830E0
3.750939250E0,-4.799325172E-1,-4.862990679E0,-4.507876189E-1,4.907364165E0
3.760911250E0,-4.640044825E-1,-4.972591474E0,-3.851543774E-1,5.009022861E0
3.770883250E0,-4.667482153E-1,-5.068358341E0,-3.156373787E-1,5.099582054E0
3.780855250E0,-4.535088766E-1,-5.135507181E0,-2.749694091E-1,5.162820207E0
3.790827250E0,-4.416454607E-1,-5.164646196E0,-2.532060724E-1,5.189675747E0
3.800798250E0,-4.390681542E-1,-5.195532358E0,-1.913764447E-1,5.217562867E0
3.810770250E0,-4.161767435E-1,-5.220253217E0,-1.218150437E-1,5.238233064E0
3.820742250E0,-4.156660623E-1,-5.210708807E0,-9.255850017E-2,5.228081065E0
3.830714250E0,-4.213010240E-1,-5.169169017E0,-6.698102474E-2,5.186741688E0
3.840686250E0,-4.189985367E-1,-5.118575399E0,-1.860934854E-2,5.135729763E0
3.850658250E0,-4.374411665E-1,-5.056065740E0,1.938468933E-2,5.074990769E0
3.860630250E0,-4.450921751E-1,-4.948279921E0,4.065802932E-2,4.968423723E0
3.870601250E0,-4.517372433E-1,-4.832323202E0,4.947679996E-2,4.853644200E0
3.880573250E0,-4.875135054E-1,-4.714442750E0,8.924484652E-2,4.740422397E0
3.890545250E0,-5.102256259E-1,-4.582344208E0,1.337200478E-1,4.612601184E0
3.900517250E0,-5.297822964E-1,-4.402180384E0,1.323318458E-1,4.435918522E0
3.910489250E0,-5.528539476E-1,-4.220208017E0,1.417798134E-1,4.258627092E0
3.920461250E0,-5.799076988E-1,-4.022812448E0,1.399437876E-1,4.066804298E0
3.930433250E0,-5.940630770E-1,-3.806093586E0,2.115908539E-1,3.857982635E0
3.940405250E0,-5.843001272E-1,-3.584574160E0,2.319684370E-1,3.639283982E0
3.950376250E0,-5.710403962E-1,-3.326687391E0,2.440334722E-1,3.384152548E0
3.960348250E0,-5.583539848E-1,-3.069758981E0,2.885225972E-1,3.133436558E0
3.970320250E0,-5.245377825E-1,-2.805267783E0,3.555702802E-1,2.875951572E0
3.980292250E0,-4.652837071E-1,-2.514536619E0,4.271110368E-1,2.592644822E0
3.990264250E0,-4.193039806E-1,-2.199738316E0,4.504238856E-1,2.284194861E0
4.000236250E0,-3.499669665E-1,-1.878346692E0,4.696600556E-1,1.967547647E0
4.010208250E0,-2.879145598E-1,-1.566885395E0,5.200770879E-1,1.675859425E0
4.020179250E0,-1.985154565E-1,-1.245693746E0,6.023111594E-1,1.397834049E0
4.030151250E0,-1.704992536E-1,-9.086520499E-1,6.049762472E-1,1.104859630E0
4.040123250E0,-1.340560435E-1,-5.747397834E-1,5.786112249E-1,8.264912528E-1
4.050095250E0,-9.489270866E-2,-2.558297181E-1,6.135531624E-1,6.714915888E-1
4.060067250E0,-2.983176336E-2,1.076589346E-1,6.150710265E-1,6.251341839E-1
4.070039250E0,-4.808779389E-2,4.340101665E-1,5.479180205E-1,7.006364376E-1
4.080011042E0,-5.525896534E-2,7.382033747E-1,4.767385487E-1,8.804983927E-1
4.089983042E0,-5.113507032E-2,1.089300023E0,5.017203391E-1,1.200380204E0
4.099954042E0,-8.625914857E-2,1.407493805E0,4.563951353E-1,1.482152479E0
4.109926042E0,-1.087968028E-1,1.700055147E0,4.105331571E-1,1.752301835E0
4.119898042E0,-1.129182127E-1,2.030362605E0,4.080024822E-1,2.074027207E0
4.129870042E0,-6.920296669E-2,2.344355747E0,4.479739022E-1,2.387775855E0
4.139842042E0,-6.155217737E-2,2.638551970E0,4.498076621E-1,2.677325550E0
4.149814042E0,-1.988345683E-3,2.924925789E0,4.574849832E-1,2.960487685E0
4.159786042E0,8.296935886E-2,3.208439149E0,5.141082501E-1,3.250426585E0
4.169757042E0,1.755246431E-1,3.479664586E0,5.748000828E-1,3.531185306E0
4.179729042E0,2.245516460E-1,3.751864169E0,5.933978100E-1,3.805131949E0
4.189701042E0,3.286673141E-1,3.992243789E0,5.961821079E-1,4.049872317E0
4.199673042E0,4.198350540E-1,4.224811530E0,6.616731890E-1,4.296871576E0
4.209645042E0,4.531785089E-1,4.444840500E0,6.294761539E-1,4.512008207E0
4.219617042E0,4.711228828E-1,4.621994762E0,5.798683763E-1,4.681990996E0
4.229589042E0,5.054580255E-1,4.793084292E0,5.440202665E-1,4.850268333E0
4.239561042E0,4.703384788E-1,4.945377363E0,5.030372051E-1,4.993097433E0
4.249532042E0,4.341015293E-1,5.063147303E0,3.889169510E-1,5.096583281E0
4.259504042E0,4.123935950E-1,5.158870316E0,3.086921290E-1,5.184525267E0
4.269476042E0,3.679892546E-1,5.233253331E0,2.937383866E-1,5.254392330E0
4.279448042E0,3.233576037E-1,5.292215484E0,2.643164400E-1,5.308669141E0
4.289420042E0,2.864004233E-1,5.343102633E0,2.317836285E-1,5.355790754E0
4.299392042E0,3.152507316E-1,5.355037385E0,2.632311968E-1,5.370763361E0
4.309364042E0,3.295805030E-1,5.343689693E0,3.355015397E-1,5.364345638E0
4.319336042E0,3.613704988E-1,5.327518634E0,3.619894266E-1,5.352016421E0
4.329307042E0,4.174029046E-1,5.285937914E0,3.641810361E-1,5.314884066E0
4.339279042E0,4.636206128E-1,5.214920556E0,4.248013866E-1,5.252694232E0
4.349251042E0,5.093908627E-1,5.146467202E0,4.451355907E-1,5.190736885E0
4.359223042E0,5.591993460E-1,5.041449455E0,4.001262096E-1,5.088125146E0
4.369195042E0,5.847417381E-1,4.924392875E0,3.683641342E-1,4.972651227E0
4.379167042E0,5.597700343E-1,4.761314616E0,3.356909895E-1,4.805845170E0
4.389139042E0,5.160125421E-1,4.582119091E0,2.409123746E-1,4.617371880E0
4.399110042E0,5.157606733E-1,4.426893057E0,1.351993934E-1,4.458886642E0
4.409082042E0,4.520983820E-1,4.183585736E0,8.423272289E-2,4.208785776E0
4.419054042E0,3.541779850E-1,3.948278575E0,2.751582742E-2,3.964227904E0
4.429026042E0,3.265712334E-1,3.716421856E0,-4.477922000E-2,3.731011306E0
4.438998042E0,2.627088211E-1,3.458614610E0,-6.372175019E-2,3.469162926E0
4.448970042E0,1.987680562E-1,3.154947066E0,-5.002409935E-2,3.161598036E0
4.458942042E0,1.859844348E-1,2.881243579E0,-5.602093063E-2,2.887783427E0
4.468914042E0,2.042692629E-1,2.615975286E0,-5.989884060E-2,2.624621973E0
4.478885042E0,2.039426228E-1,2.294302411E0,-1.942097861E-2,2.303430772E0
4.488857042E0,2.064844074E-1,1.977145341E0,2.216208022E-2,1.988021798E0
4.498829042E0,2.318529911E-1,1.672042891E0,1.964551169E-2,1.688155557E0
4.508801042E0,2.923838060E-1,1.363290024E0,1.400404494E-2,1.394361536E0
4.518773042E0,2.786122245E-1,1.033320535E0,3.488565803E-2,1.070790880E0
4.528745042E0,2.878384729E-1,7.287788326E-1,-1.047119379E-2,7.836320688E-1
4.538717042E0,3.174637565E-1,3.941555446E-1,-7.601963243E-2,5.117819991E-1
4.548688042E0,3.152947319E-1,6.927605689E-2,-1.026022625E-1,3.387287473E-1
4.558660042E0,2.772785477E-1,-2.710605454E-1,-1.326019871E-1,4.098054408E-1
4.568632042E0,2.448455773E-1,-6.025538188E-1,-2.083690381E-1,6.829627496E-1
4.578604042E0,2.580079521E-1,-9.335436469E-1,-2.890524280E-1,1.010753754E0
4.588576042E0,2.102890445E-1,-1.267344816E0,-3.115957832E-1,1.321921442E0
4.598548042E0,1.768203861E-1,-1.576894074E0,-3.584904528E-1,1.626768507E0
4.608520042E0,1.647038589E-1,-1.902379333E0,-3.939631712E-1,1.949713176E0
4.618492042E0,1.663942158E-1,-2.200642880E0,-4.235752255E-1,2.247205396E0
4.628463042E0,1.127981255E-1,-2.499144993E0,-4.330851370E-1,2.538899732E0
4.638435042E0,1.217662194E-1,-2.780037632E0,-4.407590228E-1,2.817393257E0
4.648407042E0,1.380151201E-1,-3.044657469E0,-4.214345598E-1,3.076783120E0
4.658379042E0,1.531715051E-1,-3.282994072E0,-4.395790547E-1,3.315831922E0
4.668351042E0,1.631844964E-1,-3.555991216E0,-4.229337859E-1,3.584769964E0
4.678323042E0,2.032838974E-1,-3.774460734E0,-4.301556820E-1,3.804328073E0
4.688295042E0,2.340212848E-1,-3.992512177E0,-4.295469868E-1,4.022366226E0
4.698266042E0,2.588135157E-1,-4.193440633E0,-4.184905233E-1,4.222210688E0
4.708238042E0,2.904688429E-1,-4.362751440E0,-4.394235553E-1,4.394435724E0
4.718210042E0,3.004208770E-1,-4.522510235E0,-4.291435289E-1,4.552748148E0
4.728182042E0,3.444101382E-1,-4.656903225E0,-4.208826192E-1,4.688550753E0
4.738154042E0,3.775612197E-1,-4.795709692E0,-4.796898212E-1,4.834406505E0
4.748126042E0,3.700901592E-1,-4.901965295E0,-4.558285036E-1,4.937004163E0
4.758098042E0,3.770057342E-1,-4.995442393E0,-4.551665622E-1,5.030283752E0
4.768069042E0,4.076543536E-1,-5.081085976E0,-4.964327019E-1,5.121529283E0
4.778041042E0,3.964282477E-1,-5.105721465E0,-5.396804996E-1,5.149446773E0
4.788013042E0,3.883431565E-1,-5.137327420E0,-5.389489764E-1,5.180097434E0
4.797985042E0,3.797469455E-1,-5.164824536E0,-5.483740668E-1,5.207718728E0
4.807957042E0,4.125464997E-1,-5.160392346E0,-5.708262420E-1,5.208232558E0
4.817929042E0,3.712533531E-1,-5.115811420E0,-5.826698138E-1,5.162253350E0
4.827901042E0,3.665433113E-1,-5.066435777E0,-5.893444105E-1,5.113751296E0
4.837873042E0,3.755484619E-1,-5.020526363E0,-5.868862045E-1,5.068644496E0
4.847844042E0,3.816078949E-1,-4.924360716E0,-5.851360963E-1,4.973664373E0
4.857816042E0,3.763376898E-1,-4.827958256E0,-5.740936295E-1,4.876514583E0
4.867788042E0,3.758915473E-1,-4.716042548E0,-5.850589496E-1,4.767037418E0
4.877760042E0,4.099317710E-1,-4.561954967E0,-5.691031041E-1,4.615555820E0
4.887732042E0,4.637217331E-1,-4.385603528E0,-5.265956004E-1,4.441380312E0
4.897704042E0,4.745996007E-1,-4.218999397E0,-5.297098275E-1,4.278526989E0
4.907676042E0,5.076063656E-1,-4.028887705E0,-5.186387094E-1,4.093725256E0
4.917647042E0,5.620793190E-1,-3.790860420E0,-4.877700885E-1,3.863220877E0
4.927619042E0,5.900411428E-1,-3.571832492E0,-4.649928081E-1,3.649980029E0
4.937591042E0,6.453668395E-1,-3.341987216E0,-4.557454731E-1,3.434105538E0
4.947563042E0,6.769591995E-1,-3.080807880E0,-4.748459877E-1,3.189847906E0
4.957535042E0,7.418516719E-1,-2.812245265E0,-4.549765642E-1,2.943819120E0
4.967507042E0,7.499532815E-1,-2.534516555E0,-4.473687154E-1,2.680735507E0
4.977479042E0,7.527554865E-1,-2.250146577E0,-4.696431353E-1,2.418752802E0
4.987450042E0,7.560461533E-1,-1.951328130E0,-4.907603180E-1,2.149449452E0
4.997422042E0,7.711683686E-1,-1.669190034E0,-4.969911476E-1,1.904703710E0
5.007394042E0,7.434437956E-1,-1.375863292E0,-5.126949781E-1,1.645771738E0
5.017366042E0,7.038508366E-1,-1.050351720E0,-5.177826405E-1,1.366288256E0
5.027338042E0,6.742297192E-1,-7.471157008E-1,-5.200946295E-1,1.132813316E0
5.037310042E0,6.596550956E-1,-4.409841406E-1,-5.278468680E-1,9.530132075E-1
5.047282042E0,5.978282088E-1,-1.188873428E-1,-5.156869984E-1,7.984145839E-1
5.057254042E0,5.587684793E-1,1.885487312E-1,-5.081288874E-1,7.784393385E-1
5.067225042E0,5.651001368E-1,5.205647457E-1,-4.612008888E-1,8.961205716E-1
5.077197042E0,5.636183792E-1,8.343584973E-1,-3.974469423E-1,1.082489654E0
5.087169125E0,5.774376887E-1,1.146131451E0,-3.645721418E-1,1.334153077E0
5.097141125E0,6.286557164E-1,1.457198061E0,-3.539945287E-1,1.626021625E0
5.107113125E0,6.952551372E-1,1.779170898E0,-3.011468089E-1,1.933783388E0
5.117085125E0,7.253057326E-1,2.090436314E0,-2.400270331E-1,2.225669644E0
5.127057125E0,7.823660059E-1,2.395265114E0,-2.561770427E-1,2.532788624E0
5.137028125E0,8.451530421E-1,2.689946072E0,-2.733842289E-1,2.832813526E0
5.147000125E0,8.579434609E-1,2.988472744E0,-2.358322406E-1,3.118116926E0
5.156972125E0,8.438719171E-1,3.247537141E0,-2.636544621E-1,3.365728892E0
5.166944125E0,8.360585752E-1,3.486549683E0,-3.294099104E-1,3.600490733E0
5.176916125E0,8.430907291E-1,3.749334664E0,-3.443612043E-1,3.858354188E0
5.186888125E0,7.713862505E-1,3.939858584E0,-3.476380205E-1,4.029686663E0
5.196860125E0,7.050240804E-1,4.126173679E0,-3.812653577E-1,4.203300068E0
5.206832125E0,6.859185226E-1,4.353529796E0,-3.917880070E-1,4.424613401E0
5.216803125E0,6.055470085E-1,4.512337250E0,-3.400226068E-1,4.565467118E0
5.226775125E0,5.200661243E-1,4.629110824E0,-2.812498852E-1,4.666715900E0
5.236747125E0,5.140654193E-1,4.779515828E0,-2.499825025E-1,4.813577262E0
5.246719125E0,5.051616447E-1,4.897989188E0,-1.960957690E-1,4.927873774E0
5.256691125E0,4.722566579E-1,4.960835647E0,-9.147738654E-2,4.984103207E0
5.266663125E0,4.792554096E-1,5.051352299E0,-4.338754613E-2,5.074221938E0
5.276635125E0,5.476351614E-1,5.146947259E0,-3.934238752E-2,5.176148972E0
5.286606125E0,5.449488044E-1,5.160137993E0,2.819644332E-2,5.188910130E0
5.296578125E0,5.501459558E-1,5.184820844E0,5.065446574E-2,5.214172382E0
5.306550125E0,5.819698656E-1,5.206458465E0,4.602928162E-3,5.238885365E0
5.316522125E0,5.712098193E-1,5.185493858E0,-2.860571187E-2,5.216938326E0
5.326494125E0,4.993022230E-1,5.118038625E0,-3.253043611E-2,5.142439139E0
5.336466125E0,4.648270395E-1,5.043895930E0,-8.594708998E-2,5.065998148E0
5.346438125E0,4.003285964E-1,4.966152520E0,-1.383755279E-1,4.984183145E0
5.356409125E0,2.977931383E-1,4.842734755E0,-1.308582743E-1,4.853646520E0
5.366381125E0,1.798249778E-1,4.688019183E0,-1.065514719E-1,4.692676645E0
5.376353125E0,1.396366261E-1,4.559982702E0,-1.026841966E-1,4.563275651E0
5.386325125E0,6.772128224E-2,4.386445527E0,-5.742660128E-2,4.387344111E0
5.396297125E0,-4.755101949E-2,4.171548073E0,2.230829716E-2,4.171878723E0
5.406269125E0,-6.550431043E-2,3.976410699E0,8.225855671E-2,3.977800816E0
5.416241125E0,-8.793057516E-2,3.770146658E0,1.257140036E-1,3.773266704E0
5.426212125E0,-1.674358973E-1,3.518513487E0,1.917068855E-1,3.527707962E0
5.436184125E0,-1.928837107E-1,3.278218651E0,2.458637238E-1,3.293079201E0
5.446156125E0,-1.981760256E-1,3.057576308E0,2.517764648E-1,3.074319112E0
5.456128125E0,-2.279513633E-1,2.781929206E0,2.466554733E-1,2.802129700E0
5.466100125E0,-2.896384652E-1,2.487876239E0,2.545901815E-1,2.517585110E0
5.476072125E0,-3.245906353E-1,2.232482724E0,2.434429765E-1,2.269053255E0
5.486044125E0,-3.624843934E-1,1.943182374E0,2.135812827E-1,1.988207644E0
5.496016125E0,-4.759978527E-1,1.621687254E0,1.850854254E-1,1.700205906E0
5.505987125E0,-5.255120748E-1,1.349388269E0,1.756537934E-1,1.458720636E0
5.515959125E0,-5.799667557E-1,1.029026924E0,1.702463615E-1,1.193415968E0
5.525931125E0,-6.820149945E-1,6.863876885E-1,1.703339966E-1,9.824897872E-1
5.535903125E0,-7.691377768E-1,3.722571373E-1,2.096203423E-1,8.798232685E-1
5.545875125E0,-8.038980120E-1,6.762304902E-2,2.218854618E-1,8.366947165E-1
5.555847125E0,-8.666880450E-1,-2.629621518E-1,2.605987072E-1,9.424483788E-1
5.565819125E0,-9.657422170E-1,-5.916171867E-1,2.982641315E-1,1.171166264E0
5.575790125E0,-1.010456314E0,-8.910946155E-1,3.291024200E-1,1.386859754E0
5.585762125E0,-1.039478969E0,-1.217293820E0,3.679652810E-1,1.642473506E0
5.595734125E0,-1.103163625E0,-1.505765035E0,4.082104969E-1,1.910741776E0
5.605706125E0,-1.159551103E0,-1.782293311E0,4.172338470E-1,2.166843855E0
5.615678125E0,-1.150920028E0,-2.067425766E0,4.379401533E-1,2.406378563E0
5.625650125E0,-1.171291289E0,-2.353976755E0,4.359004983E-1,2.665171494E0
5.635622125E0,-1.211576120E0,-2.612716632E0,4.559226803E-1,2.915830994E0
5.645593125E0,-1.253278462E0,-2.855297145E0,4.535650829E-1,3.151055374E0
5.655565125E0,-1.262573927E0,-3.120891713E0,4.572301177E-1,3.397516355E0
5.665537125E0,-1.264235559E0,-3.330841838E0,4.116276828E-1,3.586395997E0
5.675509125E0,-1.315659775E0,-3.540135906E0,4.272326589E-1,3.800796051E0
5.685481125E0,-1.334757366E0,-3.760982317E0,4.001110069E-1,4.010817128E0
5.695453125E0,-1.324895159E0,-3.945276614E0,4.086947925E-1,4.181816134E0
5.705425125E0,-1.323037207E0,-4.092797188E0,3.594938350E-1,4.316323909E0
5.715396125E0,-1.332276538E0,-4.273048720E0,3.644043267E-1,4.490734533E0
5.725368125E0,-1.342666456E0,-4.419078253E0,3.555599014E-1,4.632216387E0
5.735340125E0,-1.315859165E0,-4.539128022E0,3.435356140E-1,4.738479214E0
5.745312125E0,-1.292988950E0,-4.647468157E0,3.470650665E-1,4.836448579E0
5.755284125E0,-1.293041575E0,-4.754622477E0,3.472146821E-1,4.939529274E0
5.765256125E0,-1.251075085E0,-4.803344986E0,3.684330583E-1,4.977253745E0
5.775228125E0,-1.195437074E0,-4.829675583E0,3.588751996E-1,4.988349170E0
5.785199125E0,-1.165601510E0,-4.905971807E0,3.557271317E-1,5.055069539E0
5.795171125E0,-1.159326570E0,-4.922788399E0,3.542465436E-1,5.069849538E0
5.805143125E0,-1.119184704E0,-4.898531810E0,3.912044914E-1,5.039963219E0
5.815115125E0,-1.055616699E0,-4.893640614E0,3.718886896E-1,5.019994649E0
5.825087125E0,-1.038390509E0,-4.872272549E0,4.069193586E-1,4.998287508E0
5.835059125E0,-1.010966922E0,-4.789762489E0,3.739796539E-1,4.909555947E0
5.845031125E0,-9.564293566E-1,-4.718015984E0,3.693569549E-1,4.828131781E0
5.855002125E0,-9.024996096E-1,-4.619830708E0,3.439893579E-1,4.719710796E0
5.864974125E0,-8.857403201E-1,-4.494597967E0,3.316856833E-1,4.593034094E0
5.874946125E0,-8.707351953E-1,-4.383443567E0,3.235989475E-1,4.480789390E0
5.884918125E0,-7.989391346E-1,-4.222466796E0,2.871357473E-1,4.306968368E0
5.894890125E0,-7.222586024E-1,-4.040524834E0,2.613752174E-1,4.112884076E0
5.904862125E0,-6.908037981E-1,-3.842940400E0,2.236010714E-1,3.910933168E0
5.914834125E0,-6.379302044E-1,-3.630946088E0,1.826565651E-1,3.691082208E0
5.924806125E0,-5.602253862E-1,-3.406367984E0,1.676011177E-1,3.456195229E0
5.934777125E0,-4.683369769E-1,-3.161585410E0,1.763649245E-1,3.200947737E0
5.944749125E0,-3.968277222E-1,-2.907914484E0,7.927538037E-2,2.935936558E0
5.954721125E0,-3.075542609E-1,-2.623159760E0,4.843833447E-2,2.641572074E0
5.964693125E0,-2.493625514E-1,-2.334432437E0,6.065430086E-2,2.348496419E0
5.974665125E0,-1.360087211E-1,-2.059937237E0,2.816834014E-2,2.064614552E0
5.984637125E0,-7.533362612E-2,-1.774838111E0,-9.454984255E-3,1.776461335E0
5.994609125E0,1.587350942E-2,-1.459890119E0,-1.139629640E-2,1.460020892E0
6.004580125E0,1.161015831E-1,-1.154169034E0,8.269095831E-3,1.160023325E0
6.014552125E0,1.670233762E-1,-8.235446566E-1,-4.017018881E-3,8.403206210E-1
6.024524125E0,2.167748491E-1,-5.016618669E-1,-2.967460116E-2,5.472993202E-1
6.034496125E0,2.992024635E-1,-1.970482439E-1,-4.542698186E-2,3.611284193E-1
6.044468125E0,3.713719419E-1,1.202088135E-1,-1.735919556E-2,3.907283197E-1
6.054440125E0,3.588322225E-1,4.428330302E-1,-4.619183421E-2,5.718350655E-1
6.064412125E0,4.112229824E-1,7.829579633E-1,-8.768367648E-2,8.887158943E-1
6.074383125E0,4.785481158E-1,1.097325327E0,-1.087254667E-1,1.202061728E0
6.084354375E0,5.054233076E-1,1.397292752E0,-1.256461394E-1,1.491196401E0
6.094326375E0,5.328512076E-1,1.718947501E0,-2.160277212E-1,1.812561418E0
6.104298375E0,5.805187328E-1,2.033390878E0,-2.628931546E-1,2.130913718E0
6.114270375E0,6.622800569E-1,2.318253776E0,-2.882092595E-1,2.428163920E0
6.124242375E0,6.870082243E-1,2.627398991E0,-3.333076644E-1,2.736110334E0
6.134214375E0,7.877414243E-1,2.929935683E0,-4.012148881E-1,3.060397530E0
6.144185375E0,8.601852103E-1,3.177750623E0,-4.297902310E-1,3.320050792E0
6.154157375E0,9.392891210E-1,3.455520848E0,-4.054587972E-1,3.603787621E0
6.164129375E0,9.567639636E-1,3.709055534E0,-4.357766104E-1,3.855177232E0
6.174101375E0,1.018549956E0,3.928295131E0,-4.189413071E-1,4.079762060E0
6.184073375E0,1.069674356E0,4.136266558E0,-3.693463933E-1,4.288277163E0
6.194045375E0,1.059433104E0,4.332247685E0,-3.407248574E-1,4.472903077E0
6.204017375E0,1.063426094E0,4.482752677E0,-3.708695930E-1,4.622065650E0
6.213988375E0,1.055474758E0,4.633614349E0,-3.137042892E-1,4.762648348E0
6.223960375E0,1.044597621E0,4.779001274E0,-2.962795866E-1,4.900797788E0
6.233932375E0,1.013732143E0,4.871667362E0,-3.388601804E-1,4.987546689E0
6.243904375E0,9.886109698E-1,4.969431639E0,-3.917681265E-1,5.081937104E0
6.253876375E0,1.013399290E0,5.053287143E0,-4.080491138E-1,5.170028351E0
6.263848375E0,9.978680623E-1,5.102441177E0,-4.319922924E-1,5.217016769E0
6.273820375E0,1.023172034E0,5.141130449E0,-5.029201877E-1,5.266026207E0
6.283791375E0,1.069554707E0,5.153303767E0,-5.427835804E-1,5.291039690E0
6.293763375E0,1.104532751E0,5.163600714E0,-5.535114670E-1,5.309344580E0
6.303735375E0,1.116161474E0,5.142468292E0,-5.509316754E-1,5.290966101E0
6.313707375E0,1.132004213E0,5.089866155E0,-5.716407591E-1,5.245468918E0
6.323679375E0,1.171216299E0,5.016060845E0,-5.255991983E-1,5.177728125E0
6.333651375E0,1.139561520E0,4.906509166E0,-4.489597428E-1,5.057074007E0
6.343623375E0,1.101646200E0,4.779930396E0,-4.422535712E-1,4.925134228E0
