"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.136776125E0,-5.109142086E-1,-2.467271821E0,4.927390158E-1,2.567344018E0
3.146748125E0,-6.447125360E-1,-2.214565685E0,4.515500593E-1,2.350287830E0
3.156719125E0,-7.543001747E-1,-1.949536543E0,3.997670810E-1,2.128256377E0
3.166691125E0,-8.349842955E-1,-1.675751780E0,3.889369412E-1,1.912227692E0
3.176663125E0,-8.927132709E-1,-1.381236883E0,3.690856075E-1,1.685519652E0
3.186635125E0,-9.771490384E-1,-1.072475830E0,3.227230346E-1,1.486329306E0
3.196607125E0,-9.812067868E-1,-7.578903651E-1,3.328995653E-1,1.283739337E0
3.206579125E0,-8.948570064E-1,-4.279530358E-1,3.647201129E-1,1.056850805E0
3.216551125E0,-8.226998071E-1,-1.020514548E-1,3.480882561E-1,8.991189610E-1
3.226523125E0,-6.776705132E-1,2.485896957E-1,3.470580133E-1,8.009266046E-1
3.236495125E0,-4.883252085E-1,5.899571621E-1,3.848660731E-1,8.571072609E-1
3.246467125E0,-2.681454161E-1,9.312258106E-1,4.004734612E-1,1.048552558E0
3.256439125E0,-8.324947704E-2,1.277666321E0,3.645622015E-1,1.331265302E0
3.266410125E0,9.042766515E-2,1.614080027E0,3.589921439E-1,1.655991200E0
3.276382125E0,2.830166031E-1,1.907092189E0,3.642511296E-1,1.962085090E0
3.286354125E0,3.708109747E-1,2.222434283E0,3.208109951E-1,2.275881064E0
3.296326125E0,3.760489836E-1,2.507450963E0,2.748156273E-1,2.550342487E0
3.306298125E0,3.486295256E-1,2.758995842E0,2.594023851E-1,2.793007375E0
3.316270125E0,2.435473127E-1,3.005233203E0,2.433611155E-1,3.024891160E0
3.326242125E0,7.288457466E-2,3.231205868E0,1.831383026E-1,3.237212252E0
3.336214125E0,-1.337871081E-1,3.434244000E0,1.450846231E-1,3.439909939E0
3.346186125E0,-3.211911372E-1,3.623057025E0,1.471779263E-1,3.640242752E0
3.356158125E0,-5.039061379E-1,3.824512315E0,1.364915550E-1,3.859980025E0
3.366130125E0,-6.624537192E-1,4.005382483E0,1.155778188E-1,4.061439646E0
3.376101125E0,-7.211285549E-1,4.166289087E0,1.069063979E-1,4.229588647E0
3.386073125E0,-6.743040519E-1,4.322569959E0,1.165431941E-1,4.376400269E0
3.396045125E0,-5.871104452E-1,4.480802046E0,7.458825231E-2,4.519717807E0
3.406017125E0,-4.278858659E-1,4.603714612E0,6.802592218E-2,4.624056884E0
3.415989125E0,-1.515281360E-1,4.723457987E0,4.949725608E-2,4.726147068E0
3.425961125E0,9.592549140E-2,4.829179739E0,2.882558545E-2,4.830218377E0
3.435933125E0,3.275912802E-1,4.912247624E0,-2.897998849E-2,4.923244114E0
3.445905125E0,5.868677858E-1,4.962374634E0,-7.786912501E-2,4.997563347E0
3.455877125E0,7.467077114E-1,4.987749796E0,-9.495353797E-2,5.044228049E0
3.465849125E0,8.108459660E-1,4.953885646E0,-1.439245538E-1,5.021869020E0
3.475821125E0,7.830944227E-1,4.916786817E0,-1.678285744E-1,4.981585683E0
3.485793125E0,7.144098848E-1,4.835651438E0,-2.024113101E-1,4.892328346E0
3.495764125E0,5.544970517E-1,4.736252865E0,-1.992199363E-1,4.772760916E0
3.505736125E0,3.263849996E-1,4.580014093E0,-2.206020345E-1,4.596925224E0
3.515708125E0,1.081650020E-1,4.422681892E0,-2.388634006E-1,4.430448116E0
3.525680125E0,-7.647270028E-2,4.266720863E0,-2.333518882E-1,4.273781475E0
3.535652125E0,-2.414566042E-1,4.072365847E0,-2.251031846E-1,4.085723476E0
3.545624125E0,-3.540250804E-1,3.881464781E0,-2.596433087E-1,3.906215208E0
3.555596125E0,-3.212085327E-1,3.706655252E0,-2.861668636E-1,3.731535817E0
3.565568125E0,-2.590086665E-1,3.487925532E0,-2.918135198E-1,3.509681629E0
3.575540125E0,-1.628300638E-1,3.259542060E0,-3.434561284E-1,3.281629196E0
3.585512125E0,3.404892147E-2,3.028102832E0,-3.960039226E-1,3.054076816E0
3.595484125E0,2.565857448E-1,2.797521976E0,-4.265772591E-1,2.841466806E0
3.605455125E0,4.692716909E-1,2.552345300E0,-4.907720125E-1,2.641124688E0
3.615427125E0,6.509950038E-1,2.277375306E0,-5.403219026E-1,2.429440376E0
3.625399125E0,8.040009961E-1,2.013195180E0,-5.716805202E-1,2.241916825E0
3.635371125E0,9.129005637E-1,1.732593732E0,-5.789042435E-1,2.042155382E0
3.645343125E0,9.515714899E-1,1.407040061E0,-6.210234189E-1,1.808568528E0
3.655315125E0,9.181279014E-1,1.088805934E0,-6.147453365E-1,1.551247573E0
3.665287125E0,8.624526874E-1,7.717582065E-1,-5.981006525E-1,1.302750843E0
3.675259125E0,7.517990282E-1,4.238260710E-1,-6.142968551E-1,1.059335142E0
3.685231125E0,6.082949075E-1,1.002961206E-1,-6.256334368E-1,8.783502739E-1
3.695203125E0,4.977454384E-1,-2.352288079E-1,-6.177735364E-1,8.274824807E-1
3.705175125E0,3.605949022E-1,-5.857231933E-1,-6.229419634E-1,9.279854700E-1
3.715147125E0,2.450662732E-1,-9.093648255E-1,-6.239633989E-1,1.129748728E0
3.725118125E0,1.561470069E-1,-1.222106663E0,-6.312642324E-1,1.384348625E0
3.735090125E0,1.127641020E-1,-1.537813039E0,-6.777256233E-1,1.684308970E0
3.745062125E0,9.387664530E-2,-1.848626465E0,-7.121201152E-1,1.983266923E0
3.755034125E0,1.090256847E-1,-2.115158926E0,-7.173076918E-1,2.236138235E0
3.765006125E0,1.559398328E-1,-2.405066802E0,-7.570021731E-1,2.526205820E0
3.774978125E0,2.451128316E-1,-2.659589667E0,-7.955842946E-1,2.786835458E0
3.784950125E0,3.223725306E-1,-2.913506176E0,-7.753315131E-1,3.032091892E0
3.794922125E0,4.259271218E-1,-3.141206110E0,-8.017889944E-1,3.269779095E0
3.804894125E0,5.067951741E-1,-3.364956248E0,-8.264729422E-1,3.501832296E0
3.814866125E0,5.778251398E-1,-3.576178143E0,-8.300814052E-1,3.716445498E0
3.824838125E0,6.562379828E-1,-3.766803221E0,-8.042600278E-1,3.907209872E0
3.834809125E0,7.182598378E-1,-3.940266135E0,-8.003447322E-1,4.084378301E0
3.844781125E0,7.497431472E-1,-4.093247423E0,-7.882537866E-1,4.235343349E0
3.854753125E0,7.667569368E-1,-4.263573892E0,-7.752957720E-1,4.400802434E0
3.864725125E0,7.565411201E-1,-4.384226509E0,-7.396417898E-1,4.510084980E0
3.874697125E0,7.183827024E-1,-4.506436824E0,-7.371010284E-1,4.622484666E0
3.884669375E0,6.894351111E-1,-4.598219984E0,-6.946411065E-1,4.701220486E0
3.894641375E0,6.248602156E-1,-4.675812535E0,-6.782857865E-1,4.765893910E0
3.904613375E0,5.491139588E-1,-4.739451292E0,-6.407168412E-1,4.813984083E0
3.914585375E0,4.784926769E-1,-4.791540043E0,-6.095342980E-1,4.853796791E0
3.924557375E0,3.854803962E-1,-4.799517399E0,-5.955558711E-1,4.851664580E0
3.934529375E0,3.156042323E-1,-4.805969217E0,-5.546605179E-1,4.848153714E0
3.944501375E0,2.336255379E-1,-4.788944464E0,-5.368088955E-1,4.824596746E0
3.954472375E0,1.425913703E-1,-4.743632635E0,-5.047076815E-1,4.772537346E0
3.964444375E0,9.321141489E-2,-4.661153566E0,-4.814025072E-1,4.686874151E0
3.974416375E0,4.409136817E-2,-4.575269662E0,-4.592338123E-1,4.598470640E0
3.984388375E0,-5.057001002E-3,-4.475963475E0,-4.533183304E-1,4.498863425E0
3.994360375E0,-2.262892557E-2,-4.333720014E0,-4.409935327E-1,4.356158460E0
4.004332375E0,-2.220313864E-2,-4.190581344E0,-4.253650947E-1,4.212172889E0
4.014304375E0,1.884840829E-2,-4.026304990E0,-4.205335404E-1,4.048250930E0
4.024276375E0,6.957446588E-2,-3.810537470E0,-4.162697508E-1,3.833838406E0
4.034248375E0,1.086115831E-1,-3.589555403E0,-3.911991924E-1,3.612442564E0
4.044220375E0,1.947154607E-1,-3.377564015E0,-3.899081272E-1,3.405566198E0
4.054192375E0,2.607247330E-1,-3.107849498E0,-3.432350671E-1,3.137597202E0
4.064164375E0,3.412580504E-1,-2.852806231E0,-3.340993774E-1,2.892504597E0
4.074135375E0,4.064873590E-1,-2.570650594E0,-3.087487739E-1,2.620839990E0
4.084107375E0,4.651133704E-1,-2.279783775E0,-2.981571275E-1,2.345771127E0
4.094079375E0,4.958193290E-1,-1.979293608E0,-1.985983407E-1,2.050092997E0
4.104051375E0,5.079148793E-1,-1.677788950E0,-1.251672341E-1,1.757447046E0
4.114023375E0,4.786652063E-1,-1.390550328E0,-7.819479665E-2,1.472706699E0
4.123995375E0,4.167798838E-1,-1.054245381E0,3.400174174E-3,1.133644722E0
4.133967375E0,3.196346815E-1,-7.525091726E-1,8.617392540E-2,8.221084660E-1
4.143939375E0,2.076074383E-1,-4.626708788E-1,1.595863026E-1,5.316323715E-1
4.153911375E0,6.484251525E-2,-1.387322080E-1,1.662901354E-1,2.260610237E-1
4.163883375E0,-6.829530066E-2,1.531596279E-1,2.453977007E-1,2.972240758E-1
4.173855375E0,-2.182171928E-1,4.573165834E-1,2.711926925E-1,5.747196509E-1
4.183827375E0,-3.362296277E-1,7.816674829E-1,2.540170813E-1,8.880197598E-1
4.193798375E0,-4.187993294E-1,1.089385977E0,2.099010086E-1,1.185838572E0
4.203770375E0,-4.591694564E-1,1.401597472E0,2.165551217E-1,1.490707277E0
4.213742375E0,-4.514236864E-1,1.720430354E0,1.928481889E-1,1.789093171E0
4.223714375E0,-3.982284227E-1,2.039308845E0,1.477907145E-1,2.083076700E0
4.233686375E0,-2.803435485E-1,2.336815762E0,1.102843344E-1,2.356154291E0
4.243658375E0,-1.137935043E-1,2.642239224E0,1.368248645E-1,2.648225467E0
4.253630375E0,1.939645685E-2,2.956808901E0,1.548986081E-1,2.960926997E0
4.263602375E0,1.841236680E-1,3.238752285E0,1.479181838E-1,3.247352410E0
4.273574375E0,3.550073395E-1,3.488680993E0,2.047999342E-1,3.512672529E0
4.283546375E0,4.669021433E-1,3.759946191E0,3.188112473E-1,3.802214300E0
4.293518375E0,4.961640224E-1,3.960020953E0,3.627004480E-1,4.007430137E0
4.303490375E0,4.820048435E-1,4.144676024E0,4.148797945E-1,4.193184143E0
4.313461375E0,4.220053943E-1,4.333231187E0,5.198712659E-1,4.384660443E0
4.323433375E0,2.763617408E-1,4.470646602E0,5.929544449E-1,4.518257609E0
4.333405375E0,7.876543008E-2,4.569317197E0,5.827802896E-1,4.607005155E0
4.343377375E0,-1.035644492E-1,4.685925295E0,5.917861712E-1,4.724281145E0
4.353349375E0,-2.715233891E-1,4.758799143E0,5.841145877E-1,4.802195757E0
4.363321375E0,-4.493857490E-1,4.795505040E0,5.369041685E-1,4.846347307E0
4.373293375E0,-5.710312965E-1,4.845494640E0,4.481036739E-1,4.899560384E0
4.383265375E0,-5.962059353E-1,4.866653375E0,3.899133897E-1,4.918516955E0
4.393237375E0,-5.767226839E-1,4.871531707E0,3.667466847E-1,4.919241136E0
4.403209375E0,-4.967198733E-1,4.875370989E0,3.141977942E-1,4.910671356E0
4.413181375E0,-3.310376656E-1,4.858694145E0,2.763639700E-1,4.877793741E0
4.423153375E0,-1.592741892E-1,4.814282203E0,3.248385938E-1,4.827856824E0
4.433125375E0,5.694466280E-2,4.765404158E0,3.585138416E-1,4.779210360E0
4.443096375E0,2.213538220E-1,4.688156008E0,3.778798564E-1,4.708566390E0
4.453068375E0,3.657074883E-1,4.578117841E0,4.362772051E-1,4.613376500E0
4.463040375E0,4.106832479E-1,4.438108601E0,5.324287462E-1,4.488758075E0
4.473012375E0,4.554751490E-1,4.281327792E0,5.662805800E-1,4.342568246E0
4.482984375E0,4.053776671E-1,4.095609114E0,5.690592499E-1,4.154777189E0
4.492956375E0,2.936242015E-1,3.853414518E0,6.002681788E-1,3.910925786E0
4.502928375E0,1.590784354E-1,3.605307802E0,5.726634737E-1,3.653969588E0
4.512900375E0,-2.328295492E-2,3.345818312E0,5.195005524E-1,3.385989234E0
4.522872375E0,-1.683597025E-1,3.064198864E0,4.482838047E-1,3.101389695E0
4.532844375E0,-3.163164962E-1,2.779725975E0,4.172198502E-1,2.828604785E0
4.542816375E0,-4.346129048E-1,2.501465169E0,3.509148002E-1,2.563075801E0
4.552788375E0,-4.916616298E-1,2.208854125E0,2.720323527E-1,2.279203656E0
4.562760375E0,-5.047573463E-1,1.898590922E0,2.457619822E-1,1.979855152E0
4.572731375E0,-4.720947631E-1,1.596436054E0,2.153658164E-1,1.678649449E0
4.582703375E0,-4.062434205E-1,1.301527054E0,1.911595130E-1,1.376789145E0
4.592675375E0,-2.969244248E-1,9.642023528E-1,1.773004059E-1,1.024346487E0
4.602647375E0,-1.534186230E-1,6.932897419E-1,2.139355874E-1,7.415904366E-1
4.612619375E0,-4.206607539E-2,3.944502443E-1,2.228327107E-1,4.549889745E-1
4.622591375E0,7.482141003E-2,5.952699423E-2,2.106073523E-1,2.312945379E-1
4.632563375E0,1.723472661E-1,-2.462934941E-1,2.294669433E-1,3.781787189E-1
4.642535375E0,2.456032486E-1,-5.443289995E-1,2.418852782E-1,6.443007863E-1
4.652507375E0,2.741505066E-1,-8.841715121E-1,2.160265517E-1,9.505710043E-1
4.662479375E0,2.743191805E-1,-1.199638152E0,1.785002911E-1,1.243481026E0
4.672451375E0,2.584705948E-1,-1.502653731E0,1.441923380E-1,1.531524311E0
4.682423375E0,2.056208650E-1,-1.824862795E0,1.141949522E-1,1.839957785E0
4.692395375E0,1.390055653E-1,-2.139972171E0,6.381648879E-3,2.144491586E0
4.702366375E0,6.734112186E-2,-2.442959683E0,-4.921601871E-2,2.444383165E0
4.712338375E0,-2.066181259E-2,-2.710256376E0,-8.116404017E-2,2.711550135E0
4.722310375E0,-8.571767813E-2,-2.994064436E0,-1.276611082E-1,2.998010461E0
4.732282375E0,-1.565666726E-1,-3.249893569E0,-1.935013411E-1,3.259411619E0
4.742254375E0,-1.942422382E-1,-3.488523703E0,-2.641456465E-1,3.503897914E0
4.752226375E0,-2.316956827E-1,-3.722397126E0,-2.450725589E-1,3.737644153E0
4.762198375E0,-2.030685919E-1,-3.910050064E0,-2.738876925E-1,3.924887619E0
4.772170375E0,-2.324928044E-1,-4.090692190E0,-3.463253571E-1,4.111904273E0
4.782142375E0,-2.051803504E-1,-4.261043217E0,-3.513878765E-1,4.280427748E0
4.792114375E0,-1.441715256E-1,-4.408118232E0,-3.500775154E-1,4.424346962E0
4.802086375E0,-1.183064950E-1,-4.510363230E0,-3.686541196E-1,4.526950270E0
4.812058375E0,-8.412495140E-2,-4.615975054E0,-4.458940476E-1,4.638224252E0
4.822030375E0,2.364312513E-3,-4.712750566E0,-4.330453759E-1,4.732605179E0
4.832001375E0,3.602350792E-2,-4.752722717E0,-4.385732605E-1,4.773051165E0
4.841973375E0,8.818287338E-2,-4.783224133E0,-4.635883800E-1,4.806446037E0
4.851945375E0,1.161273474E-1,-4.828839431E0,-5.126809448E-1,4.857367349E0
4.861917375E0,1.715224615E-1,-4.808549593E0,-5.182217664E-1,4.839434155E0
4.871889375E0,2.338155359E-1,-4.756078434E0,-5.051965819E-1,4.788546268E0
4.881860375E0,2.515533935E-1,-4.730440732E0,-5.668145404E-1,4.770914729E0
4.891832375E0,2.836161985E-1,-4.667555682E0,-5.976170877E-1,4.714197745E0
4.901804375E0,2.870653066E-1,-4.559412013E0,-5.927750085E-1,4.606737089E0
4.911776375E0,2.846718768E-1,-4.493974653E0,-6.055019850E-1,4.543509537E0
4.921748375E0,2.561310324E-1,-4.371667859E0,-6.402274293E-1,4.425717358E0
4.931720375E0,2.465331386E-1,-4.220476989E0,-6.689091915E-1,4.280262154E0
4.941692375E0,2.059061543E-1,-4.061950201E0,-6.621188200E-1,4.120708448E0
4.951664375E0,1.634024331E-1,-3.915970954E0,-6.816176031E-1,3.978207062E0
4.961636375E0,1.027959241E-1,-3.726261551E0,-7.027564571E-1,3.793344011E0
4.971607375E0,4.659525555E-2,-3.512908931E0,-7.104934198E-1,3.584341107E0
4.981579375E0,4.893580461E-3,-3.296158494E0,-7.070062134E-1,3.371133719E0
4.991551375E0,-6.426637265E-2,-3.057167003E0,-7.198086190E-1,3.141420809E0
5.001523375E0,-1.012662834E-1,-2.784296744E0,-7.392050028E-1,2.882531397E0
5.011495375E0,-1.014328194E-1,-2.539343432E0,-7.217282599E-1,2.641863994E0
5.021467375E0,-1.325022099E-1,-2.292064682E0,-7.306113499E-1,2.409338143E0
5.031439375E0,-1.063156921E-1,-1.964290237E0,-7.150811452E-1,2.093103009E0
5.041411375E0,-6.906240968E-2,-1.654954988E0,-7.163190007E-1,1.804649146E0
5.051383375E0,-1.198925431E-2,-1.367707011E0,-7.037194935E-1,1.538176627E0
5.061355375E0,5.383524142E-2,-1.037004281E0,-6.681385285E-1,1.234781440E0
5.071327375E0,1.546250315E-1,-7.032341015E-1,-6.447895000E-1,9.665405327E-1
5.081299375E0,2.548041896E-1,-3.849719077E-1,-6.541491381E-1,8.006495111E-1
5.091271375E0,3.251053365E-1,-5.632564366E-2,-6.350983248E-1,7.156926296E-1
5.101243375E0,4.013368025E-1,2.965906584E-1,-6.021018291E-1,7.820254857E-1
5.111214375E0,4.639522230E-1,6.122777385E-1,-6.032431325E-1,9.767486734E-1
5.121186375E0,4.914206880E-1,9.384991622E-1,-5.937156793E-1,1.214402437E0
5.131158375E0,4.771344783E-1,1.252998088E0,-5.710834464E-1,1.457325572E0
5.141130375E0,4.214013038E-1,1.543276092E0,-5.655853826E-1,1.696810827E0
5.151102375E0,3.353947184E-1,1.812062656E0,-5.550639027E-1,1.924618565E0
5.161074375E0,2.212177829E-1,2.133033280E0,-5.149923491E-1,2.205444490E0
5.171046375E0,8.736937037E-2,2.389287506E0,-5.059684143E-1,2.443835557E0
5.181018375E0,-3.708087637E-2,2.635564628E0,-5.054543710E-1,2.683851713E0
5.190990375E0,-1.398812681E-1,2.911309962E0,-4.591730744E-1,2.950615593E0
5.200962375E0,-2.356622693E-1,3.152588300E0,-4.397890063E-1,3.191827699E0
5.210934375E0,-2.811195105E-1,3.374674906E0,-4.296592899E-1,3.413512268E0
5.220906375E0,-2.658360400E-1,3.621280056E0,-3.936596277E-1,3.652301459E0
5.230878375E0,-2.188847073E-1,3.825703978E0,-3.506277384E-1,3.847968458E0
5.240850375E0,-1.259207575E-1,4.000735116E0,-3.336228293E-1,4.016595785E0
5.250822375E0,1.175137542E-2,4.230530691E0,-3.136674517E-1,4.242159273E0
5.260793375E0,1.507213481E-1,4.393218357E0,-2.817235279E-1,4.404821518E0
5.270765375E0,2.907548083E-1,4.537403094E0,-2.442305964E-1,4.553264079E0
5.280737375E0,4.363892524E-1,4.670835385E0,-2.260171409E-1,4.696618201E0
5.290709375E0,5.152730886E-1,4.780899280E0,-2.305311549E-1,4.814109356E0
5.300681375E0,5.370956283E-1,4.848251603E0,-1.739534597E-1,4.881011690E0
5.310653375E0,5.170054724E-1,4.905261371E0,-1.514183271E-1,4.934755443E0
5.320625375E0,4.652300223E-1,4.921619541E0,-1.610177010E-1,4.946180808E0
5.330597375E0,3.412056448E-1,4.879990874E0,-1.416663043E-1,4.893955615E0
5.340569375E0,1.823369417E-1,4.853764358E0,-9.116163690E-2,4.858043397E0
5.350541375E0,3.404874788E-2,4.792353975E0,-7.610092700E-2,4.793079103E0
5.360513375E0,-1.315786147E-1,4.719978309E0,-7.846497456E-2,4.722463862E0
5.370485375E0,-2.507862388E-1,4.627302865E0,-1.337024331E-2,4.634113109E0
5.380457375E0,-3.221419676E-1,4.503379315E0,2.383558075E-2,4.514949483E0
5.390429375E0,-3.266841212E-1,4.381009955E0,2.471090893E-2,4.393242695E0
5.400401375E0,-2.948219671E-1,4.229687523E0,7.505192737E-2,4.240614263E0
5.410373375E0,-2.269162965E-1,4.058297446E0,1.202889204E-1,4.066415939E0
5.420344375E0,-1.401563796E-1,3.920620660E0,1.411780983E-1,3.925664457E0
5.430316375E0,-1.817056068E-2,3.748704334E0,1.723671466E-1,3.752708993E0
5.440288375E0,1.278082205E-1,3.517219498E0,2.204891467E-1,3.526440614E0
5.450260375E0,2.339954109E-1,3.318610048E0,2.416233230E-1,3.335612137E0
5.460232375E0,3.255396749E-1,3.098465302E0,2.710687315E-1,3.127289811E0
5.470204375E0,3.822476169E-1,2.823207040E0,2.880163197E-1,2.863488193E0
5.480176375E0,3.869017813E-1,2.553003112E0,3.342853189E-1,2.603702086E0
5.490148375E0,3.753022210E-1,2.271402960E0,3.434397197E-1,2.327675666E0
5.500120375E0,3.084976360E-1,1.946564988E0,3.311933112E-1,1.998493196E0
5.510092375E0,1.947612151E-1,1.652350638E0,3.836299717E-1,1.707444440E0
5.520064375E0,5.800319156E-2,1.351378661E0,4.061160243E-1,1.412274364E0
5.530036375E0,-5.205400595E-2,1.001449116E0,4.057663608E-1,1.081783847E0
5.540008375E0,-1.561514289E-1,6.646758074E-1,4.129210504E-1,7.979229233E-1
5.549980375E0,-2.628410779E-1,3.527555037E-1,4.607816434E-1,6.370569837E-1
5.559952375E0,-3.180674450E-1,3.168723106E-2,4.931284769E-1,5.876620414E-1
5.569924375E0,-3.635042575E-1,-3.107976383E-1,5.206232544E-1,7.069505571E-1
5.579895375E0,-3.862973984E-1,-6.085051149E-1,5.488033620E-1,9.059190279E-1
5.589867375E0,-3.642989306E-1,-9.215714729E-1,6.080028391E-1,1.162615647E0
5.599839375E0,-3.517134567E-1,-1.237707034E0,6.256731248E-1,1.430764802E0
5.609811375E0,-2.745051767E-1,-1.520674265E0,6.399672282E-1,1.672531424E0
5.619783375E0,-2.353968606E-1,-1.794735602E0,6.719070590E-1,1.930789128E0
5.629755375E0,-1.513777438E-1,-2.078936010E0,7.035206151E-1,2.199961684E0
5.639727375E0,-9.493776876E-2,-2.340574937E0,7.232000772E-1,2.451595922E0
5.649699375E0,-6.228552785E-2,-2.574661199E0,7.372836808E-1,2.678870471E0
5.659671375E0,-2.610851225E-2,-2.833358392E0,7.700677764E-1,2.936257109E0
5.669643375E0,6.863132827E-3,-3.080244793E0,7.684095061E-1,3.174650888E0
5.679615375E0,1.297329046E-2,-3.294882631E0,7.706058665E-1,3.383822286E0
5.689587375E0,2.548837848E-3,-3.499617625E0,7.777731641E-1,3.585005037E0
5.699559375E0,-1.433181792E-2,-3.720834750E0,7.840005219E-1,3.802561434E0
5.709531375E0,-5.561020028E-2,-3.903608186E0,7.780013517E-1,3.980770713E0
5.719503375E0,-9.662366722E-2,-4.064262190E0,7.739130516E-1,4.138418140E0
5.729475375E0,-1.661562707E-1,-4.237497064E0,7.643549737E-1,4.309086655E0
5.739447375E0,-2.119605807E-1,-4.362540940E0,7.604338308E-1,4.433390390E0
5.749418375E0,-2.634205369E-1,-4.459598873E0,7.449270880E-1,4.529053858E0
5.759390375E0,-3.097924288E-1,-4.557245035E0,7.414515761E-1,4.627548390E0
5.769362375E0,-3.255283825E-1,-4.644514144E0,7.370345163E-1,4.713883775E0
5.779334375E0,-3.703455363E-1,-4.685724735E0,7.288366469E-1,4.756508695E0
5.789306375E0,-3.953720213E-1,-4.727901286E0,7.194730619E-1,4.798646799E0
5.799278375E0,-4.409519079E-1,-4.746587234E0,7.075564364E-1,4.819249429E0
5.809250375E0,-4.338027366E-1,-4.719588300E0,7.197502200E-1,4.793822996E0
5.819222375E0,-4.474730882E-1,-4.692982884E0,7.094250604E-1,4.767347735E0
5.829194375E0,-4.237085054E-1,-4.664025718E0,7.149110643E-1,4.737484842E0
5.839166375E0,-4.118761164E-1,-4.566385987E0,7.026576392E-1,4.638453479E0
5.849138375E0,-3.691913690E-1,-4.461720827E0,6.954970658E-1,4.530670058E0
5.859110375E0,-3.218180318E-1,-4.365293224E0,6.802405107E-1,4.429681584E0
5.869082375E0,-2.743400660E-1,-4.224440816E0,6.754025245E-1,4.286878964E0
5.879054375E0,-2.178344012E-1,-4.051312362E0,6.611141952E-1,4.110675815E0
5.889026792E0,-1.858708892E-1,-3.883087383E0,6.381849968E-1,3.939567959E0
5.898998792E0,-1.326219773E-1,-3.711877400E0,6.078403230E-1,3.763654113E0
5.908970792E0,-8.839747533E-2,-3.475901318E0,5.821780630E-1,3.525426979E0
5.918942792E0,-3.214506805E-2,-3.261527190E0,5.440424860E-1,3.306746912E0
5.928913792E0,-1.765566766E-2,-3.059013553E0,5.113694874E-1,3.101511631E0
5.938885792E0,1.529138256E-2,-2.804997057E0,4.805031689E-1,2.845896275E0
5.948857792E0,1.986745007E-2,-2.530831640E0,4.483072301E-1,2.570307934E0
5.958829792E0,-8.033708856E-3,-2.288377427E0,4.138764489E-1,2.325517041E0
5.968801792E0,-6.963416230E-2,-2.015100787E0,3.758426134E-1,2.051033342E0
5.978773792E0,-1.074342553E-1,-1.731136022E0,3.483653776E-1,1.769104994E0
5.988745792E0,-1.756942306E-1,-1.437619244E0,3.378135288E-1,1.487190484E0
5.998717792E0,-2.322413924E-1,-1.155320935E0,3.002042194E-1,1.216069530E0
6.008689792E0,-3.042163961E-1,-8.385836953E-1,2.951744811E-1,9.396266301E-1
6.018661792E0,-3.396549266E-1,-5.293297219E-1,2.862773395E-1,6.910210842E-1
6.028633792E0,-3.682225585E-1,-2.513893425E-1,2.760996759E-1,5.244191884E-1
6.038605792E0,-3.871988564E-1,8.127161980E-2,2.335132349E-1,4.594088173E-1
6.048577792E0,-3.710224246E-1,4.150377059E-1,2.216831481E-1,5.992139477E-1
6.058549792E0,-2.988397168E-1,7.274269563E-1,2.050653613E-1,8.127157901E-1
6.068521792E0,-2.117045640E-1,1.057926203E0,1.655662501E-1,1.091530511E0
6.078493792E0,-1.203353875E-1,1.384936416E0,1.227026510E-1,1.395559179E0
6.088465792E0,-2.588962538E-2,1.691485468E0,1.121203601E-1,1.695395038E0
6.098437792E0,1.132499691E-1,2.026761305E0,9.945996881E-2,2.032358046E0
6.108409792E0,2.095945962E-1,2.325455207E0,3.217663388E-2,2.335103242E0
6.118380792E0,3.165891958E-1,2.600857310E0,1.500386400E-3,2.620055289E0
6.128352792E0,3.777571014E-1,2.890399734E0,1.377604008E-3,2.914980780E0
6.138324792E0,3.907708108E-1,3.138452071E0,-3.414132575E-2,3.162870351E0
6.148296792E0,3.557522748E-1,3.363800254E0,-6.986485323E-2,3.383281384E0
6.158268792E0,3.084630644E-1,3.598393469E0,-8.232468506E-2,3.612528530E0
6.168240792E0,2.008353210E-1,3.778663713E0,-7.488704503E-2,3.784738082E0
6.178212792E0,8.117161414E-2,3.970488639E0,-1.150942540E-1,3.972985722E0
6.188184792E0,-2.949366638E-2,4.153922811E0,-1.314068711E-1,4.156105432E0
6.198156792E0,-1.282866689E-1,4.276650605E0,-1.240229523E-1,4.280371427E0
6.208128792E0,-1.919308704E-1,4.416599033E0,-1.426528027E-1,4.423068426E0
6.218100792E0,-2.499285984E-1,4.542890705E0,-1.764777758E-1,4.553181818E0
6.228072792E0,-2.237841989E-1,4.640384256E0,-2.035924476E-1,4.650236047E0
6.238044792E0,-1.522581152E-1,4.719731557E0,-2.148904743E-1,4.727073769E0
6.248016792E0,-6.304946200E-2,4.814044806E0,-2.362217382E-1,4.820249303E0
6.257988792E0,4.457902139E-2,4.852124214E0,-2.751980352E-1,4.860126607E0
6.267960792E0,2.177366796E-1,4.847424806E0,-2.895126039E-1,4.860941685E0
6.277932792E0,3.781773335E-1,4.895157967E0,-2.856937873E-1,4.918049466E0
6.287904792E0,4.982845151E-1,4.868525653E0,-3.106350857E-1,4.903807057E0
6.297876792E0,5.906972735E-1,4.806140540E0,-3.326831087E-1,4.853719008E0
